,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
1/15/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.1,0,0,0
1/15/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.89,0,0,0
1/15/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.87,0,0,0
1/15/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.44,0,0,0
1/15/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.43,0,0,0
1/15/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.72,0,0,0
1/15/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.91,0,0,0
1/15/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.19,0,0,0
1/15/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.21,27.47,0,20.45
1/15/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.59,144.31,280.15,86.41
1/15/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.01,257.96,337.48,144.5
1/15/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.97,378.83,532.21,151.59
1/15/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.44,453.65,693.41,125.79
1/15/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.94,461.58,737.06,114.73
1/15/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.41,395.63,726.17,90.3
1/15/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.32,316.09,781.18,61.55
1/15/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.38,166,629.21,44.45
1/15/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.38,26.44,0,10.73
1/16/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.94,0,0,0
1/16/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.63,0,0,0
1/16/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.54,0,0,0
1/16/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.5,0,0,0
1/16/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.66,0,0,0
1/16/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.2,0,0,0
1/16/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.74,0,0,0
1/16/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.64,0,0,0
1/16/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.26,0,0,0
1/16/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.27,0,0,0
1/16/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.77,0,0,0
1/16/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.61,0,0,0
1/16/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.59,0,0,0
1/16/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.59,0,0,0
1/16/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.84,36.63,0,13.61
1/16/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.46,185.83,667.69,46.69
1/16/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.86,336.62,811.36,62.14
1/16/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.59,447.36,878.32,70.18
1/16/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.19,504.2,905.16,73.71
1/16/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.99,501.49,904.37,73.13
1/16/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.22,439.37,873.68,69.16
1/16/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,0.02,323.94,797.95,61.24
1/16/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.06,170.28,625.82,47.26
1/16/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.64,26.79,0,13.17
1/17/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.72,0,0,0
1/17/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.14,0,0,0
1/17/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.4,0,0,0
1/17/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.37,0,0,0
1/17/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.61,0,0,0
1/17/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.94,0,0,0
1/17/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.97,0,0,0
1/17/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.16,0,0,0
1/17/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.26,0,0,0
1/17/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.28,0,0,0
1/17/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.24,0,0,0
1/17/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.04,0,0,0
1/17/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.99,0,0,0
1/17/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.1,0,0,0
1/17/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.96,13.35,54.97,10.6
1/17/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.75,55.74,41.52,47.01
1/17/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.29,147.72,93.87,115.76
1/17/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.86,221.82,174.55,146.41
1/17/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.49,244.78,151.67,172.21
1/17/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.1,224.89,68.38,192.29
1/17/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.05,216.47,81.49,181.67
1/17/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.13,168.84,45.66,153.65
1/17/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.02,66.31,21.53,62.01
1/17/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.22,15.52,0,14.43
1/18/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.33,0,0,0
1/18/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.54,0,0,0
1/18/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.83,0,0,0
1/18/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.26,0,0,0
1/18/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.2,0,0,0
1/18/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.29,0,0,0
1/18/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.77,0,0,0
1/18/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.95,0,0,0
1/18/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.12,0,0,0
1/18/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.19,0,0,0
1/18/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.21,0,0,0
1/18/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.12,0,0,0
1/18/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.25,0,0,0
1/18/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.08,0,0,0
1/18/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.06,35.73,413.42,14.37
1/18/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.37,176.88,595.06,50.61
1/18/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.93,327.89,771.21,63.51
1/18/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,1.33,428.67,793.38,83.82
1/18/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,3.14,456.27,671.23,133.1
1/18/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,4.23,383.79,472.97,156.74
1/18/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,5.31,353.31,498.82,138.57
1/18/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,5.86,261.57,429.81,117.07
1/18/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,5.76,154.45,446.48,63.55
1/18/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,5.3,26.85,0,14.64
1/19/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,4.8,0,0,0
1/19/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,4.8,0,0,0
1/19/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,4.85,0,0,0
1/19/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,4.96,0,0,0
1/19/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,4.9,0,0,0
1/19/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,5.09,0,0,0
1/19/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,5.33,0,0,0
1/19/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,5.64,0,0,0
1/19/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,5.8,0,0,0
1/19/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,5.67,0,0,0
1/19/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,4.17,0,0,0
1/19/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,3.55,0,0,0
1/19/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,3.12,0,0,0
1/19/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,2.89,0,0,0
1/19/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,2.11,12.7,6.88,12.33
1/19/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,1.04,69.98,18.19,66.08
1/19/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,0.42,142.8,10.31,139.24
1/19/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.03,225.01,61.02,198.31
1/19/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.39,244.7,44.23,223.27
1/19/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.68,312.68,147.97,241.16
1/19/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.38,275.79,141.68,214.3
1/19/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.2,199.12,99.38,165.35
1/19/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.77,101.75,50.06,91.38
1/19/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.49,22.27,0,18.48
1/20/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.22,0,0,0
1/20/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.01,0,0,0
1/20/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.66,0,0,0
1/20/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.4,0,0,0
1/20/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.48,0,0,0
1/20/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.38,0,0,0
1/20/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.75,0,0,0
1/20/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.18,0,0,0
1/20/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.33,0,0,0
1/20/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.05,0,0,0
1/20/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.71,0,0,0
1/20/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.83,0,0,0
1/20/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.83,0,0,0
1/20/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.97,0,0,0
1/20/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.21,40.23,438.99,15.99
1/20/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.51,193.69,653.17,52.33
1/20/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.24,339.87,758.74,76.02
1/20/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.44,459.06,845.88,86.63
1/20/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.22,500.93,780.65,120.21
1/20/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.63,454.66,622.88,151.46
1/20/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.63,328.92,405.58,151.45
1/20/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.56,214.56,247.94,129.41
1/20/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.23,111.03,145.39,80.39
1/20/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.98,21.2,0,15.75
1/21/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.41,0,0,0
1/21/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.08,0,0,0
1/21/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.66,0,0,0
1/21/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.22,0,0,0
1/21/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.47,0,0,0
1/21/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.59,0,0,0
1/21/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.69,0,0,0
1/21/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.89,0,0,0
1/21/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.1,0,0,0
1/21/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.05,0,0,0
1/21/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.17,0,0,0
1/21/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.08,0,0,0
1/21/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.82,0,0,0
1/21/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.81,0,0,0
1/21/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.4,35.86,282.33,19.73
1/21/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.4,173.61,452.3,74.69
1/21/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.85,349,754.32,84.69
1/21/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.02,479.41,918.69,72.2
1/21/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.39,538.23,935.56,78.91
1/21/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.04,541.44,957.79,71.87
1/21/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.23,477.61,930.75,66.95
1/21/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.02,357.82,852.45,61.9
1/21/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.74,198.43,701.28,48.03
1/21/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.27,40.57,494.83,14.72
1/22/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.91,0,0,0
1/22/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.24,0,0,0
1/22/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.21,0,0,0
1/22/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.62,0,0,0
1/22/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.07,0,0,0
1/22/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.43,0,0,0
1/22/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.29,0,0,0
1/22/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.9,0,0,0
1/22/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.84,0,0,0
1/22/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.03,0,0,0
1/22/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.27,0,0,0
1/22/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.16,0,0,0
1/22/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.03,0,0,0
1/22/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.64,0,0,0
1/22/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.42,22.09,12.61,21.34
1/22/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.12,106.5,117.76,80.46
1/22/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.48,137.16,93.4,104.18
1/22/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.24,192.51,172.92,115.33
1/22/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.98,426.16,603.57,127.82
1/22/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.59,384.15,545.16,114.94
1/22/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,0.32,445.63,821.16,80.28
1/22/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,1.26,347.71,809.75,63.56
1/22/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,0.55,189.55,619.47,54.38
1/22/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.4,38.35,388.81,16.63
1/23/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.95,0,0,0
1/23/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.59,0,0,0
1/23/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.72,0,0,0
1/23/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.97,0,0,0
1/23/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.04,0,0,0
1/23/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.94,0,0,0
1/23/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.16,0,0,0
1/23/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.37,0,0,0
1/23/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.42,0,0,0
1/23/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.06,0,0,0
1/23/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.91,0,0,0
1/23/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.33,0,0,0
1/23/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.18,0,0,0
1/23/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,0.38,0,0,0
1/23/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,0.48,8.53,16.76,7.5
1/23/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.36,41.32,18.87,37.1
1/23/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.92,108.7,27.05,99.08
1/23/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.59,284.77,214.07,188.55
1/23/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.24,382.24,343.21,211.41
1/23/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.56,284.79,72.25,248.85
1/23/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.01,289.88,187.52,205.74
1/23/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.25,252.59,272.03,156.1
1/23/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.96,130.5,134.62,100.61
1/23/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.37,38.74,299.72,20.9
1/24/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.34,0,0,0
1/24/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.55,0,0,0
1/24/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.3,0,0,0
1/24/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.98,0,0,0
1/24/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.51,0,0,0
1/24/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.35,0,0,0
1/24/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.74,0,0,0
1/24/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.09,0,0,0
1/24/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.1,0,0,0
1/24/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.21,0,0,0
1/24/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.64,0,0,0
1/24/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.8,0,0,0
1/24/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.8,0,0,0
1/24/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.78,0,0,0
1/24/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-4.47,8.12,0,8.12
1/24/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.09,36.48,4.07,35.56
1/24/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.68,107.14,12.41,102.68
1/24/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,0.1,165.69,15.56,158.65
1/24/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,1.01,188.78,34.55,171.46
1/24/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,2.19,237.35,59.05,207.75
1/24/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,2.44,302.35,149.75,234.58
1/24/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,2.01,218.16,94.06,184.43
1/24/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,0.69,91.65,24.28,86.17
1/24/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-0.58,17.2,30.14,15.3
1/25/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-1.72,0,0,0
1/25/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-2.67,0,0,0
1/25/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-3.91,0,0,0
1/25/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-5.38,0,0,0
1/25/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-6.38,0,0,0
1/25/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.49,0,0,0
1/25/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.34,0,0,0
1/25/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.62,0,0,0
1/25/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.32,0,0,0
1/25/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-9.77,0,0,0
1/25/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,-12.97,0,0,0
1/25/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.17,0,0,0
1/25/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.24,0,0,0
1/25/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.51,0,0,0
1/25/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.11,50.08,493.31,17.54
1/25/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.74,216.19,717.65,51.94
1/25/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,-10.35,378.55,855.81,68.81
1/25/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.82,498.28,920.77,78.35
1/25/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.81,561.05,946.99,82.95
1/25/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.4,561.7,949.89,82.02
1/25/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.47,498.56,922.35,77.56
1/25/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,-7.69,378.41,855.83,68.15
1/25/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,-8.94,216.53,717.71,51.69
1/25/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,-10,50.81,496.7,17.58
1/26/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.24,0,0,0
1/26/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,-11.83,0,0,0
1/26/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,-12.63,0,0,0
1/26/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.41,0,0,0
1/26/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,-13.77,0,0,0
1/26/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,-14.67,0,0,0
1/26/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,-15.1,0,0,0
1/26/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,-15.55,0,0,0
1/26/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,-16.6,0,0,0
1/26/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,-17.33,0,0,0
